sensor_id,road_id,timestamp,traffic_density_pct,vehicle_count,average_speed_kmph,occupancy_pct,air_quality_aqi,noise_level_db
IOT0013,R0013,2026-07-29T19:00:00,95.4,1094,14.0,92.8,187,92.6
IOT0014,R0014,2026-07-29T19:00:00,100.0,2819,7.9,100.0,193,87.1
IOT0015,R0015,2026-07-29T19:00:00,100.0,1266,9.4,99.9,211,89.2
IOT0016,R0016,2026-07-29T19:00:00,95.0,1733,13.0,95.1,149,83.8
IOT0017,R0017,2026-07-29T19:00:00,76.4,1095,10.2,82.1,174,79.6
IOT0018,R0018,2026-07-29T19:00:00,95.5,5125,11.8,100.0,174,89.6
IOT0019,R0019,2026-07-29T19:00:00,85.7,1416,26.8,89.6,147,81.8
IOT0020,R0020,2026-07-29T19:00:00,85.9,1819,8.8,83.7,162,84.7
IOT0021,R0021,2026-07-29T19:00:00,100.0,1631,7.3,100.0,170,93.6
IOT0022,R0022,2026-07-29T19:00:00,87.3,1100,25.6,94.2,187,88.1
IOT0023,R0023,2026-07-29T19:00:00,97.6,1344,5.9,94.1,163,88.4
IOT0024,R0024,2026-07-29T19:00:00,85.9,1245,14.6,77.5,192,83.4
IOT0025,R0025,2026-07-29T19:00:00,100.0,1468,10.7,100.0,200,87.9
IOT0026,R0026,2026-07-29T19:00:00,92.4,1395,9.6,97.6,187,89.1
IOT0027,R0027,2026-07-29T19:00:00,100.0,1811,6.1,100.0,175,95.6
IOT0028,R0028,2026-07-29T19:00:00,100.0,1643,6.0,95.9,164,91.0
IOT0029,R0029,2026-07-29T19:00:00,100.0,3422,9.3,93.6,192,90.7
IOT0030,R0030,2026-07-29T19:00:00,86.9,1498,10.9,84.8,164,86.7
IOT0031,R0031,2026-07-29T19:00:00,100.0,2793,9.3,100.0,165,93.6
IOT0032,R0032,2026-07-29T19:00:00,93.9,3781,10.7,86.6,166,85.1
IOT0033,R0033,2026-07-29T19:00:00,83.7,1178,8.8,79.1,185,80.9
IOT0034,R0034,2026-07-29T19:00:00,100.0,1309,19.8,100.0,191,85.5
IOT0035,R0035,2026-07-29T19:00:00,87.5,1366,10.5,90.5,180,88.0
IOT0036,R0036,2026-07-29T19:00:00,78.1,1875,9.2,80.0,171,82.0
IOT0037,R0037,2026-07-29T19:00:00,92.3,2850,11.3,93.6,173,86.5
IOT0038,R0038,2026-07-29T19:00:00,100.0,1313,8.1,100.0,190,95.2
IOT0039,R0039,2026-07-29T19:00:00,92.5,1286,24.0,84.2,162,85.6
IOT0040,R0040,2026-07-29T19:00:00,100.0,5243,5.5,96.5,211,92.1
IOT0041,R0041,2026-07-29T19:00:00,82.9,1248,11.5,76.3,154,84.4
IOT0042,R0042,2026-07-29T19:00:00,89.9,1499,27.3,93.0,157,90.8
IOT0043,R0043,2026-07-29T19:00:00,93.4,2752,9.9,87.3,180,88.4
IOT0044,R0044,2026-07-29T19:00:00,81.5,1444,9.1,86.0,187,83.2
IOT0045,R0045,2026-07-29T19:00:00,81.7,1069,9.9,76.7,151,85.7
IOT0046,R0046,2026-07-29T19:00:00,81.9,1787,23.1,78.9,184,85.4
IOT0047,R0047,2026-07-29T19:00:00,100.0,3260,7.3,96.0,189,88.3
IOT0048,R0048,2026-07-29T19:00:00,91.3,1089,7.5,87.9,169,86.2
IOT0049,R0049,2026-07-29T19:00:00,83.9,3793,18.8,75.9,137,87.8
IOT0050,R0050,2026-07-29T19:00:00,100.0,2639,5.3,100.0,180,88.4
IOT0001,R0001,2026-07-29T20:00:00,81.2,1430,19.5,75.0,192,80.7
IOT0002,R0002,2026-07-29T20:00:00,74.8,1262,17.6,68.3,173,79.7
IOT0003,R0003,2026-07-29T20:00:00,75.0,3525,16.6,80.0,176,87.3
IOT0004,R0004,2026-07-29T20:00:00,85.0,1988,19.3,81.7,211,82.5
IOT0005,R0005,2026-07-29T20:00:00,100.0,1461,13.5,91.6,190,87.7
IOT0006,R0006,2026-07-29T20:00:00,92.2,1537,8.3,97.5,206,89.4
IOT0007,R0007,2026-07-29T20:00:00,86.3,1405,15.6,79.2,200,91.6
IOT0008,R0008,2026-07-29T20:00:00,96.9,1005,14.4,95.2,195,90.2
IOT0009,R0009,2026-07-29T20:00:00,79.1,2086,22.3,82.0,206,84.4
IOT0010,R0010,2026-07-29T20:00:00,100.0,1104,7.2,96.9,201,91.3
IOT0011,R0011,2026-07-29T20:00:00,83.9,3515,16.4,89.9,193,81.7
IOT0012,R0012,2026-07-29T20:00:00,87.1,1333,20.5,95.4,189,85.7
IOT0013,R0013,2026-07-29T20:00:00,84.7,971,20.4,91.8,192,85.1
IOT0014,R0014,2026-07-29T20:00:00,98.1,2525,8.8,97.3,180,86.9
IOT0015,R0015,2026-07-29T20:00:00,85.9,993,15.8,78.3,203,88.0
IOT0016,R0016,2026-07-29T20:00:00,73.8,1346,25.8,69.2,191,84.8
IOT0017,R0017,2026-07-29T20:00:00,74.2,1064,12.0,73.0,183,80.6
IOT0018,R0018,2026-07-29T20:00:00,99.6,5345,11.4,100.0,215,96.4
IOT0019,R0019,2026-07-29T20:00:00,100.0,1711,21.5,97.3,187,89.5
IOT0020,R0020,2026-07-29T20:00:00,81.8,1733,10.3,77.1,189,87.0
IOT0021,R0021,2026-07-29T20:00:00,100.0,1520,9.2,94.7,202,91.5
IOT0022,R0022,2026-07-29T20:00:00,100.0,1287,20.9,94.8,230,92.1
IOT0023,R0023,2026-07-29T20:00:00,90.5,1246,9.0,92.3,189,83.4
IOT0024,R0024,2026-07-29T20:00:00,85.3,1236,17.1,85.3,212,86.9
IOT0025,R0025,2026-07-29T20:00:00,92.8,1245,16.3,90.7,191,81.6
IOT0026,R0026,2026-07-29T20:00:00,86.1,1299,12.4,86.9,189,81.3
IOT0027,R0027,2026-07-29T20:00:00,87.6,1576,9.3,93.0,189,92.6
IOT0028,R0028,2026-07-29T20:00:00,88.3,1406,9.1,94.6,200,90.6
IOT0029,R0029,2026-07-29T20:00:00,100.0,3294,11.5,100.0,226,92.2
IOT0030,R0030,2026-07-29T20:00:00,90.5,1559,12.3,97.5,188,83.9
IOT0031,R0031,2026-07-29T20:00:00,79.8,2055,19.9,74.1,191,81.2
IOT0032,R0032,2026-07-29T20:00:00,96.4,3882,12.5,89.2,191,88.8
IOT0033,R0033,2026-07-29T20:00:00,72.7,1024,13.5,70.1,167,79.6
IOT0034,R0034,2026-07-29T20:00:00,89.7,1139,31.0,95.8,184,82.7
IOT0035,R0035,2026-07-29T20:00:00,100.0,1607,9.0,100.0,235,92.8
IOT0036,R0036,2026-07-29T20:00:00,100.0,2470,6.9,100.0,241,92.9
IOT0037,R0037,2026-07-29T20:00:00,76.6,2364,21.1,74.7,185,83.5
IOT0038,R0038,2026-07-29T20:00:00,93.5,1142,10.9,84.4,208,92.5
IOT0039,R0039,2026-07-29T20:00:00,91.6,1274,26.9,85.5,217,89.8
IOT0040,R0040,2026-07-29T20:00:00,89.9,4340,8.9,91.8,186,86.1
IOT0041,R0041,2026-07-29T20:00:00,98.8,1487,9.8,100.0,191,85.8
IOT0042,R0042,2026-07-29T20:00:00,78.7,1313,38.7,80.1,191,82.7
IOT0043,R0043,2026-07-29T20:00:00,99.0,2917,9.8,98.8,231,85.0
IOT0044,R0044,2026-07-29T20:00:00,86.2,1526,9.8,91.9,195,85.5
IOT0045,R0045,2026-07-29T20:00:00,73.5,962,13.6,74.9,168,81.1
IOT0046,R0046,2026-07-29T20:00:00,80.1,1748,28.0,78.4,173,85.1
IOT0047,R0047,2026-07-29T20:00:00,90.9,2778,12.0,88.6,177,90.8
IOT0048,R0048,2026-07-29T20:00:00,83.5,996,10.7,75.3,205,86.8
IOT0049,R0049,2026-07-29T20:00:00,78.5,3546,24.4,77.8,206,77.6
IOT0050,R0050,2026-07-29T20:00:00,83.7,2155,10.2,77.9,188,88.6
IOT0001,R0001,2026-07-29T21:00:00,44.2,778,26.1,42.7,101,71.8
IOT0002,R0002,2026-07-29T21:00:00,54.1,912,18.7,53.6,105,73.2
IOT0003,R0003,2026-07-29T21:00:00,48.8,2294,21.9,50.4,121,68.5
IOT0004,R0004,2026-07-29T21:00:00,41.3,967,33.2,42.6,100,67.5
IOT0005,R0005,2026-07-29T21:00:00,49.6,704,32.3,45.9,118,62.4
IOT0006,R0006,2026-07-29T21:00:00,53.9,898,14.8,50.0,132,77.5
IOT0007,R0007,2026-07-29T21:00:00,40.7,662,30.6,41.3,125,67.8
IOT0008,R0008,2026-07-29T21:00:00,42.6,442,34.3,40.4,106,67.4
IOT0009,R0009,2026-07-29T21:00:00,50.2,1325,30.9,49.6,138,72.8
IOT0010,R0010,2026-07-29T21:00:00,54.6,589,13.9,55.4,139,73.7
IOT0011,R0011,2026-07-29T21:00:00,49.4,2069,26.3,50.5,94,73.6
IOT0012,R0012,2026-07-29T21:00:00,46.9,717,32.5,51.5,87,75.6
IOT0013,R0013,2026-07-29T21:00:00,56.3,646,27.7,56.7,133,76.2
IOT0014,R0014,2026-07-29T21:00:00,40.3,1038,21.8,38.7,87,68.6
IOT0015,R0015,2026-07-29T21:00:00,55.4,640,23.9,59.6,123,78.9
IOT0016,R0016,2026-07-29T21:00:00,48.4,884,31.2,49.8,118,68.4
IOT0017,R0017,2026-07-29T21:00:00,54.0,775,14.0,59.3,140,74.0
IOT0018,R0018,2026-07-29T21:00:00,55.9,3003,25.2,54.5,133,72.2
IOT0019,R0019,2026-07-29T21:00:00,51.8,856,52.0,53.1,113,77.7
IOT0020,R0020,2026-07-29T21:00:00,50.5,1070,14.1,50.9,124,77.3
IOT0021,R0021,2026-07-29T21:00:00,42.7,639,21.2,43.1,107,67.5
IOT0022,R0022,2026-07-29T21:00:00,47.5,599,53.6,51.4,130,71.4
IOT0023,R0023,2026-07-29T21:00:00,48.8,672,14.8,50.9,111,75.5
IOT0024,R0024,2026-07-29T21:00:00,51.1,741,25.4,49.5,100,71.3
IOT0025,R0025,2026-07-29T21:00:00,45.8,615,33.5,45.4,111,69.4
IOT0026,R0026,2026-07-29T21:00:00,48.4,731,21.3,52.3,116,72.6
IOT0027,R0027,2026-07-29T21:00:00,51.4,925,15.3,51.6,111,71.2
IOT0028,R0028,2026-07-29T21:00:00,41.5,660,15.9,39.2,104,69.9
IOT0029,R0029,2026-07-29T21:00:00,52.1,1714,23.4,54.3,92,71.7
IOT0030,R0030,2026-07-29T21:00:00,50.3,867,21.4,54.3,101,72.7
IOT0031,R0031,2026-07-29T21:00:00,44.1,1136,29.0,46.6,127,67.7
IOT0032,R0032,2026-07-29T21:00:00,43.5,1752,29.5,44.5,111,71.9
IOT0033,R0033,2026-07-29T21:00:00,44.5,627,15.3,44.2,131,67.1
IOT0034,R0034,2026-07-29T21:00:00,44.3,562,57.8,40.3,129,69.9
IOT0035,R0035,2026-07-29T21:00:00,52.6,821,21.0,51.1,74,79.7
IOT0036,R0036,2026-07-29T21:00:00,43.3,1041,16.6,47.1,136,72.7
IOT0037,R0037,2026-07-29T21:00:00,54.1,1670,22.6,50.0,134,77.6
IOT0038,R0038,2026-07-29T21:00:00,50.0,611,21.7,53.8,105,71.5
IOT0039,R0039,2026-07-29T21:00:00,49.3,686,54.4,50.8,131,74.7
IOT0040,R0040,2026-07-29T21:00:00,48.4,2338,14.6,46.8,100,72.0
IOT0041,R0041,2026-07-29T21:00:00,45.6,687,23.0,42.5,120,68.9
IOT0042,R0042,2026-07-29T21:00:00,48.0,801,53.7,47.6,133,75.1
IOT0043,R0043,2026-07-29T21:00:00,48.5,1428,21.5,46.8,111,69.6
IOT0044,R0044,2026-07-29T21:00:00,50.9,902,15.5,54.2,111,73.8
IOT0045,R0045,2026-07-29T21:00:00,56.5,740,13.3,59.0,118,76.5
IOT0046,R0046,2026-07-29T21:00:00,44.6,973,46.5,41.8,130,73.0
IOT0047,R0047,2026-07-29T21:00:00,53.2,1625,18.7,51.8,117,71.8
IOT0048,R0048,2026-07-29T21:00:00,50.8,606,15.8,55.1,131,75.2
IOT0049,R0049,2026-07-29T21:00:00,56.8,2568,29.7,54.9,112,77.8
IOT0050,R0050,2026-07-29T21:00:00,54.4,1401,14.5,56.0,111,74.4
IOT0001,R0001,2026-07-29T22:00:00,33.0,580,32.0,35.2,114,62.2
IOT0002,R0002,2026-07-29T22:00:00,33.5,565,25.4,31.5,110,66.9
IOT0003,R0003,2026-07-29T22:00:00,26.9,1263,27.7,28.4,67,69.4
IOT0004,R0004,2026-07-29T22:00:00,29.3,685,37.0,31.7,91,72.7
IOT0005,R0005,2026-07-29T22:00:00,36.4,517,35.1,37.2,83,66.0
IOT0006,R0006,2026-07-29T22:00:00,27.4,456,19.5,27.3,75,70.7
IOT0007,R0007,2026-07-29T22:00:00,35.1,572,28.9,38.4,97,66.4
IOT0008,R0008,2026-07-29T22:00:00,28.9,300,38.1,27.8,98,65.8
IOT0009,R0009,2026-07-29T22:00:00,35.1,927,34.8,33.7,113,70.3
IOT0010,R0010,2026-07-29T22:00:00,33.0,356,18.2,32.9,129,69.1
IOT0011,R0011,2026-07-29T22:00:00,33.2,1392,31.1,35.5,103,67.7
IOT0012,R0012,2026-07-29T22:00:00,32.1,491,35.6,31.3,95,70.5
IOT0013,R0013,2026-07-29T22:00:00,32.5,373,35.2,30.9,96,70.2
IOT0014,R0014,2026-07-29T22:00:00,37.0,952,25.3,38.4,85,68.0
IOT0015,R0015,2026-07-29T22:00:00,27.8,321,32.7,30.3,72,62.2
IOT0016,R0016,2026-07-29T22:00:00,37.0,675,33.8,37.9,113,69.9
IOT0017,R0017,2026-07-29T22:00:00,31.0,444,18.6,31.6,102,67.7
IOT0018,R0018,2026-07-29T22:00:00,31.5,1692,29.8,31.7,93,67.8
IOT0019,R0019,2026-07-29T22:00:00,32.1,531,59.0,32.8,98,63.1
IOT0020,R0020,2026-07-29T22:00:00,32.8,694,19.2,36.0,96,67.3
IOT0021,R0021,2026-07-29T22:00:00,36.7,550,25.4,34.6,120,67.4
IOT0022,R0022,2026-07-29T22:00:00,27.8,350,63.2,30.3,99,64.7
IOT0023,R0023,2026-07-29T22:00:00,37.4,515,18.7,35.0,118,70.0
IOT0024,R0024,2026-07-29T22:00:00,37.1,538,29.3,34.1,114,72.4
IOT0025,R0025,2026-07-29T22:00:00,31.4,421,35.1,31.2,85,67.3
IOT0026,R0026,2026-07-29T22:00:00,30.2,455,25.3,31.4,105,59.4
IOT0027,R0027,2026-07-29T22:00:00,36.2,652,18.4,35.9,104,73.6
IOT0028,R0028,2026-07-29T22:00:00,35.7,568,19.2,34.5,116,66.6
IOT0029,R0029,2026-07-29T22:00:00,32.4,1066,30.1,31.5,110,63.7
IOT0030,R0030,2026-07-29T22:00:00,34.0,585,25.8,35.4,92,69.6
IOT0031,R0031,2026-07-29T22:00:00,35.6,917,31.7,34.5,99,66.0
IOT0032,R0032,2026-07-29T22:00:00,29.3,1180,34.1,30.5,112,64.8
IOT0033,R0033,2026-07-29T22:00:00,32.6,459,17.3,32.8,100,65.2
IOT0034,R0034,2026-07-29T22:00:00,34.6,439,60.3,34.6,98,66.6
IOT0035,R0035,2026-07-29T22:00:00,28.4,444,26.6,28.4,101,65.5
IOT0036,R0036,2026-07-29T22:00:00,35.6,854,16.9,34.0,99,70.4
IOT0037,R0037,2026-07-29T22:00:00,30.7,948,31.6,30.7,91,68.0
IOT0038,R0038,2026-07-29T22:00:00,30.0,366,27.3,33.0,111,61.7
IOT0039,R0039,2026-07-29T22:00:00,26.5,369,65.3,24.1,97,62.3
IOT0040,R0040,2026-07-29T22:00:00,29.7,1436,18.0,27.5,66,66.8
IOT0041,R0041,2026-07-29T22:00:00,33.2,500,25.0,31.4,87,68.7
IOT0042,R0042,2026-07-29T22:00:00,27.9,465,66.3,28.8,100,60.0
IOT0043,R0043,2026-07-29T22:00:00,32.1,944,25.1,34.6,68,63.9
IOT0044,R0044,2026-07-29T22:00:00,37.2,658,18.7,36.0,111,71.8
IOT0045,R0045,2026-07-29T22:00:00,27.1,355,18.5,27.6,102,65.9
IOT0046,R0046,2026-07-29T22:00:00,28.1,613,55.8,28.5,101,67.2
IOT0047,R0047,2026-07-29T22:00:00,31.9,974,24.5,30.0,112,63.6
IOT0048,R0048,2026-07-29T22:00:00,27.7,331,19.4,29.5,100,66.5
IOT0049,R0049,2026-07-29T22:00:00,36.5,1649,33.2,33.6,81,67.4
IOT0050,R0050,2026-07-29T22:00:00,35.8,923,17.5,36.9,109,68.5
IOT0001,R0001,2026-07-29T23:00:00,29.3,516,37.9,29.9,122,65.9
IOT0002,R0002,2026-07-29T23:00:00,23.9,403,29.7,26.1,127,65.9
IOT0003,R0003,2026-07-29T23:00:00,21.0,985,33.5,21.8,115,59.5
IOT0004,R0004,2026-07-29T23:00:00,29.2,682,43.6,31.1,123,66.5
IOT0005,R0005,2026-07-29T23:00:00,24.9,354,48.8,23.7,90,58.6
IOT0006,R0006,2026-07-29T23:00:00,22.3,372,23.2,24.4,120,66.3
IOT0007,R0007,2026-07-29T23:00:00,22.3,363,40.8,22.3,111,62.5
IOT0008,R0008,2026-07-29T23:00:00,28.4,294,48.8,26.3,118,63.8
IOT0009,R0009,2026-07-29T23:00:00,23.8,627,45.8,26.0,111,62.6
IOT0010,R0010,2026-07-29T23:00:00,23.0,248,24.6,24.8,108,57.9
IOT0011,R0011,2026-07-29T23:00:00,29.1,1220,37.2,30.3,138,69.8
IOT0012,R0012,2026-07-29T23:00:00,25.0,383,47.3,25.2,129,64.6
IOT0013,R0013,2026-07-29T23:00:00,24.7,283,47.2,24.9,126,62.6
IOT0014,R0014,2026-07-29T23:00:00,29.1,749,29.5,27.6,131,64.8
IOT0015,R0015,2026-07-29T23:00:00,25.1,290,39.6,25.8,120,66.8
IOT0016,R0016,2026-07-29T23:00:00,27.5,501,49.6,28.2,125,66.0
IOT0017,R0017,2026-07-29T23:00:00,22.4,321,25.6,21.9,111,59.5
IOT0018,R0018,2026-07-29T23:00:00,24.7,1326,39.7,27.1,108,65.0
IOT0019,R0019,2026-07-29T23:00:00,24.9,412,77.3,23.8,107,58.3
IOT0020,R0020,2026-07-29T23:00:00,25.8,547,22.3,24.0,108,64.4
IOT0021,R0021,2026-07-29T23:00:00,26.7,400,31.6,25.3,108,66.1
IOT0022,R0022,2026-07-29T23:00:00,26.0,328,73.5,25.2,112,63.9
IOT0023,R0023,2026-07-29T23:00:00,25.3,349,23.2,27.3,109,64.7
IOT0024,R0024,2026-07-29T23:00:00,21.4,310,40.3,20.7,139,58.8
IOT0025,R0025,2026-07-29T23:00:00,29.5,396,45.7,28.6,131,67.7
IOT0026,R0026,2026-07-29T23:00:00,23.5,355,30.0,21.6,116,63.4
IOT0027,R0027,2026-07-29T23:00:00,23.2,417,23.7,23.2,109,57.4
IOT0028,R0028,2026-07-29T23:00:00,20.8,331,25.7,21.5,84,63.5
IOT0029,R0029,2026-07-29T23:00:00,23.1,761,37.4,21.3,129,68.7
IOT0030,R0030,2026-07-29T23:00:00,28.7,494,31.3,28.6,89,64.0
IOT0031,R0031,2026-07-29T23:00:00,21.2,546,42.0,19.1,111,64.9
IOT0032,R0032,2026-07-29T23:00:00,24.3,977,38.8,25.7,135,62.8
IOT0033,R0033,2026-07-29T23:00:00,26.6,375,24.9,26.4,94,64.6
IOT0034,R0034,2026-07-29T23:00:00,26.0,330,77.1,26.0,139,67.1
IOT0035,R0035,2026-07-29T23:00:00,22.9,357,33.7,22.9,131,61.5
IOT0036,R0036,2026-07-29T23:00:00,25.5,613,22.8,23.3,117,64.4
IOT0037,R0037,2026-07-29T23:00:00,21.4,660,42.1,20.3,108,62.8
IOT0038,R0038,2026-07-29T23:00:00,26.8,328,30.4,26.8,139,62.0
IOT0039,R0039,2026-07-29T23:00:00,24.8,345,77.3,24.4,118,62.7
IOT0040,R0040,2026-07-29T23:00:00,23.4,1130,24.6,24.4,115,65.7
IOT0041,R0041,2026-07-29T23:00:00,23.2,349,31.8,24.2,125,60.9
IOT0042,R0042,2026-07-29T23:00:00,22.5,375,74.7,20.7,142,61.2
IOT0043,R0043,2026-07-29T23:00:00,22.5,663,30.9,22.2,123,62.5
IOT0044,R0044,2026-07-29T23:00:00,21.7,385,24.9,21.7,122,67.5
IOT0045,R0045,2026-07-29T23:00:00,21.8,285,24.9,20.7,118,64.6
IOT0046,R0046,2026-07-29T23:00:00,27.0,589,62.3,28.7,117,67.1
IOT0047,R0047,2026-07-29T23:00:00,26.5,809,29.2,27.2,135,63.3
IOT0048,R0048,2026-07-29T23:00:00,24.6,293,22.9,23.1,122,60.8
IOT0049,R0049,2026-07-29T23:00:00,28.5,1287,49.2,25.8,104,64.0
IOT0050,R0050,2026-07-29T23:00:00,24.3,625,22.8,24.2,119,59.1
