incident_id,timestamp,corridor_id,emergency_type,num_junctions_total,num_junctions_cleared,corridor_length_km,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_nearby,preemption_success,background_congestion_index,emergency_vehicle_speed_kmph,response_time_sec,waiting_time_sec_other_traffic,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
EMG350426,2026-05-17 07:30:41,South_Loop,Ambulance,5,4,2.74,Weekend,False,Clear,False,0.0,False,True,0.377,46.1,223.0,116.5,0.22,0.508,0.978,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350427,2026-02-24 13:07:50,South_Loop,Ambulance,5,4,3.21,Weekday,False,Clear,False,0.0,False,True,0.14,49.9,241.4,80.2,0.277,0.64,0.968,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350428,2026-02-01 09:41:25,ORR_North,Ambulance,4,3,2.31,Weekend,False,Clear,False,0.0,False,True,0.592,47.4,176.9,134.8,0.186,0.429,0.957,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350429,2025-10-05 09:41:09,Tumkur_Rd,Ambulance,3,3,2.37,Weekend,False,Clear,False,0.0,False,True,0.683,46.8,181.8,91.9,0.214,0.495,0.98,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350430,2026-02-07 08:50:23,Hosur_Rd,Ambulance,2,1,1.18,Weekend,False,Fog,False,0.0,False,True,0.687,54.9,82.3,74.1,0.109,0.253,0.967,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350431,2025-04-09 08:10:53,South_Loop,Police Escort,5,4,2.64,Weekday,False,Clear,False,0.0,False,True,0.832,44.4,214.9,98.3,0.222,0.513,0.953,Police escort priority active - rolling signal clearance along corridor
EMG350432,2025-10-17 08:41:17,Mysore_Rd,Ambulance,4,3,2.49,Weekday,False,Heavy Rain,True,36.8,False,True,1.0,39.4,227.7,142.4,0.246,0.568,0.931,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350433,2025-03-11 14:40:47,ORR_East,Ambulance,4,3,2.53,Weekday,False,Clear,False,0.0,False,True,0.15,36.7,245.8,59.4,0.213,0.491,0.955,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350434,2025-04-28 20:05:57,Old_Airport_Rd,Police Escort,5,4,3.85,Weekday,False,Clear,False,0.0,False,True,0.765,44.6,326.7,104.9,0.338,0.781,0.961,Police escort priority active - rolling signal clearance along corridor
EMG350435,2026-02-06 07:52:33,Old_Airport_Rd,Ambulance,5,5,1.03,Weekday,False,Clear,False,0.0,False,True,0.698,47.8,70.8,195.8,0.079,0.183,0.962,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350436,2026-02-07 17:18:22,Mysore_Rd,Police Escort,4,3,1.17,Weekend,False,Clear,False,0.0,False,True,0.531,39.1,111.9,73.1,0.119,0.274,0.981,Police escort priority active - rolling signal clearance along corridor
EMG350437,2025-07-12 20:56:29,Tumkur_Rd,Police Escort,3,3,2.16,Weekend,False,Heavy Rain,True,38.3,False,True,0.632,48.0,151.0,98.9,0.204,0.472,0.936,Police escort priority active - rolling signal clearance along corridor
EMG350438,2025-01-04 13:05:13,Old_Airport_Rd,Police Escort,5,4,2.85,Weekend,False,Clear,False,0.0,False,True,0.142,37.8,265.9,109.1,0.245,0.566,0.954,Police escort priority active - rolling signal clearance along corridor
EMG350439,2025-03-29 17:29:06,Central_Loop,Ambulance,6,5,2.53,Weekend,False,Clear,False,0.0,False,True,0.663,49.7,187.5,164.2,0.218,0.503,0.964,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350440,2025-11-03 14:15:52,ORR_East,Police Escort,4,3,2.49,Weekday,False,Clear,False,0.0,False,True,0.138,59.6,148.0,65.7,0.204,0.472,0.982,Police escort priority active - rolling signal clearance along corridor
EMG350441,2025-09-17 07:31:51,Sarjapur_Rd,Fire Truck,4,3,2.35,Weekday,False,Clear,False,0.0,False,True,0.69,43.9,183.5,110.8,0.191,0.442,0.951,Fire truck priority active - full corridor signal preemption engaged
EMG350442,2025-08-08 09:01:31,Mysore_Rd,Ambulance,4,3,2.8,Weekday,False,Clear,False,0.0,False,True,1.0,44.3,226.5,206.9,0.261,0.602,0.959,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350443,2025-05-14 16:27:22,Old_Airport_Rd,Ambulance,5,5,2.64,Weekday,False,Clear,False,0.0,False,True,0.456,51.3,184.1,91.0,0.226,0.523,0.975,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350444,2026-05-25 15:01:48,ORR_East,Ambulance,4,4,2.33,Weekday,False,Clear,False,0.0,False,True,0.273,47.7,168.7,110.9,0.192,0.444,0.948,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350445,2025-06-07 09:15:59,Mysore_Rd,Ambulance,4,3,1.74,Weekend,False,Clear,False,0.0,False,True,0.666,39.0,166.0,128.0,0.142,0.328,0.975,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350446,2025-03-04 06:35:42,Tumkur_Rd,Police Escort,3,2,1.48,Weekday,False,Clear,False,0.0,False,True,0.318,53.1,100.5,56.7,0.131,0.303,0.96,Police escort priority active - rolling signal clearance along corridor
EMG350447,2025-11-16 11:57:02,Sarjapur_Rd,Ambulance,4,4,2.29,Weekend,False,Clear,False,0.0,False,True,0.124,51.5,155.6,35.5,0.196,0.453,0.963,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350448,2025-06-03 19:25:24,Central_Loop,Ambulance,6,6,3.82,Weekday,False,Clear,False,0.0,False,True,0.915,40.0,349.7,262.5,0.337,0.78,0.958,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350449,2026-03-28 18:15:06,South_Loop,Ambulance,5,5,2.33,Weekend,False,Clear,False,0.0,False,True,0.758,48.9,174.9,230.1,0.212,0.489,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350450,2026-06-15 09:16:11,ORR_North,Ambulance,4,4,2.75,Weekday,False,Clear,False,0.0,False,False,0.94,30.6,449.3,152.1,0.298,0.688,0.868,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350451,2025-04-14 17:42:29,ORR_East,Ambulance,4,4,2.36,Weekday,True,Clear,False,0.0,False,True,1.0,50.4,164.7,150.6,0.205,0.475,0.928,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350452,2026-03-05 10:36:54,Sarjapur_Rd,Ambulance,4,4,2.59,Weekday,True,Fog,False,0.0,False,True,0.787,53.5,161.7,185.8,0.231,0.533,0.905,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350453,2025-10-06 20:56:02,ORR_North,Ambulance,4,4,1.67,Weekday,False,Clear,False,0.0,False,True,0.497,54.2,116.6,116.1,0.142,0.327,0.946,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350454,2026-02-13 12:17:52,ORR_North,Ambulance,4,3,2.17,Weekday,False,Clear,False,0.0,False,True,0.118,41.2,177.8,69.7,0.199,0.459,0.986,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350455,2025-01-15 16:47:51,South_Loop,Ambulance,5,4,4.35,Weekday,True,Clear,False,0.0,False,True,0.78,44.1,356.9,137.6,0.405,0.935,0.901,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350456,2026-03-19 19:47:44,Sarjapur_Rd,Ambulance,4,3,1.92,Weekday,True,Light Rain,True,1.1,False,True,1.0,45.8,149.2,144.8,0.164,0.378,0.884,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350457,2025-01-31 16:56:39,South_Loop,Police Escort,5,4,2.86,Weekday,False,Clear,False,0.0,False,False,0.638,35.1,372.3,106.1,0.3,0.692,0.841,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350458,2025-03-22 08:55:54,Hosur_Rd,Ambulance,2,1,1.56,Weekend,False,Fog,False,0.0,False,True,0.698,50.4,106.6,64.7,0.136,0.315,0.985,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350459,2025-01-12 14:52:25,ORR_North,Ambulance,4,4,2.35,Weekend,False,Clear,False,0.0,False,False,0.138,54.4,204.5,77.9,0.195,0.45,0.864,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350460,2025-03-14 09:15:43,South_Loop,Police Escort,5,5,3.29,Weekday,True,Clear,False,0.0,False,True,1.0,43.7,286.6,219.5,0.297,0.686,0.915,Police escort priority active - rolling signal clearance along corridor
EMG350461,2025-07-29 08:22:10,Mysore_Rd,Police Escort,4,3,1.47,Weekday,False,Clear,False,0.0,False,True,0.89,49.2,100.9,140.8,0.125,0.289,0.971,Police escort priority active - rolling signal clearance along corridor
EMG350462,2025-11-16 16:29:12,Mysore_Rd,Police Escort,4,3,2.26,Weekend,False,Clear,False,0.0,False,True,0.449,53.6,161.0,81.7,0.214,0.493,0.953,Police escort priority active - rolling signal clearance along corridor
EMG350463,2025-02-19 17:33:17,Hosur_Rd,Ambulance,2,2,1.39,Weekday,False,Clear,False,0.0,False,True,0.736,45.1,103.9,106.0,0.129,0.297,0.951,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350464,2025-11-26 12:10:51,Tumkur_Rd,Ambulance,3,3,2.04,Weekday,False,Clear,False,0.0,False,True,0.16,42.2,176.9,71.7,0.154,0.357,0.977,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350465,2025-04-08 08:59:32,Mysore_Rd,Ambulance,4,3,2.28,Weekday,False,Clear,False,0.0,False,True,0.929,44.1,170.9,142.3,0.202,0.466,0.945,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350466,2025-01-21 23:22:14,South_Loop,Police Escort,5,4,2.77,Weekday,False,Clear,False,0.0,False,True,0.182,59.4,175.3,86.0,0.249,0.575,0.983,Police escort priority active - rolling signal clearance along corridor
EMG350467,2025-05-22 20:42:10,Central_Loop,Fire Truck,6,6,2.93,Weekday,False,Rain,True,13.3,True,True,1.0,46.5,207.4,222.4,0.243,0.561,0.761,Fire truck priority active - full corridor signal preemption engaged
EMG350468,2025-07-24 22:03:40,Tumkur_Rd,Ambulance,3,3,1.79,Weekday,False,Heavy Rain,True,49.1,False,True,0.522,44.9,143.8,127.1,0.161,0.371,0.909,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350469,2025-05-28 11:00:41,Mysore_Rd,Ambulance,4,4,2.23,Weekday,False,Clear,False,0.0,False,True,0.416,51.8,143.3,148.1,0.191,0.44,0.978,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350470,2025-12-25 08:42:29,ORR_North,Ambulance,4,4,2.85,Weekday,True,Clear,False,0.0,False,True,1.0,49.3,206.4,202.4,0.259,0.598,0.93,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350471,2025-04-21 13:27:46,ORR_North,Ambulance,4,4,2.15,Weekday,False,Clear,False,0.0,False,True,0.186,49.5,168.6,67.8,0.194,0.448,0.958,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350472,2025-02-08 15:47:10,ORR_East,Ambulance,4,4,2.87,Weekend,False,Clear,False,0.0,False,True,0.185,44.5,234.3,65.2,0.249,0.576,0.968,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350473,2025-12-05 16:59:16,Mysore_Rd,Ambulance,4,3,0.94,Weekday,False,Clear,False,0.0,False,True,0.652,48.4,71.5,119.2,0.097,0.224,0.965,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350474,2026-06-07 14:02:57,Tumkur_Rd,Police Escort,3,2,1.71,Weekend,False,Clear,False,0.0,False,True,0.109,42.4,135.6,44.6,0.153,0.352,0.946,Police escort priority active - rolling signal clearance along corridor
EMG350475,2025-03-26 18:46:27,Tumkur_Rd,Ambulance,3,2,1.95,Weekday,False,Fog,False,0.0,False,True,1.0,48.0,149.2,122.4,0.175,0.405,0.963,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350476,2025-10-20 10:20:23,Mysore_Rd,Ambulance,4,4,2.41,Weekday,True,Rain,True,8.1,False,True,0.996,47.9,187.4,220.8,0.213,0.492,0.86,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350477,2025-02-09 10:53:22,South_Loop,Ambulance,5,4,1.9,Weekend,False,Clear,False,0.0,False,True,0.252,50.5,132.1,112.4,0.174,0.402,0.978,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350478,2025-08-03 08:11:50,Central_Loop,Police Escort,6,5,3.01,Weekend,False,Heavy Rain,True,60.9,False,True,0.978,47.0,233.4,208.4,0.286,0.66,0.912,Police escort priority active - rolling signal clearance along corridor
EMG350479,2026-01-21 18:52:39,ORR_East,Ambulance,4,3,1.84,Weekday,False,Light Rain,True,4.5,True,True,1.0,47.4,143.9,148.9,0.164,0.379,0.775,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350480,2025-06-06 16:41:43,Central_Loop,Fire Truck,6,5,3.41,Weekday,False,Clear,False,0.0,False,True,0.655,44.0,279.8,119.9,0.309,0.714,0.97,Fire truck priority active - full corridor signal preemption engaged
EMG350481,2025-03-27 20:21:31,Sarjapur_Rd,Ambulance,4,3,1.82,Weekday,False,Clear,False,0.0,False,True,0.574,43.8,151.3,121.4,0.165,0.382,0.983,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350482,2026-02-07 18:44:56,Central_Loop,Ambulance,6,6,3.02,Weekend,False,Clear,False,0.0,False,True,0.787,50.4,222.0,247.6,0.264,0.61,0.963,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350483,2025-07-22 17:10:10,Central_Loop,Ambulance,6,6,2.77,Weekday,False,Rain,True,17.8,False,True,0.907,45.4,224.8,249.7,0.259,0.599,0.888,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350484,2025-07-20 14:10:19,ORR_North,Police Escort,4,3,2.46,Weekend,False,Clear,False,0.0,False,True,0.145,40.3,207.4,24.4,0.216,0.5,0.97,Police escort priority active - rolling signal clearance along corridor
EMG350485,2025-05-27 10:32:24,Sarjapur_Rd,Ambulance,4,4,1.91,Weekday,False,Clear,False,0.0,False,True,0.567,45.1,151.9,82.7,0.175,0.404,0.943,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350486,2025-10-30 11:38:35,ORR_East,Police Escort,4,4,3.17,Weekday,False,Heavy Rain,True,45.3,False,True,0.676,39.1,303.5,139.4,0.31,0.715,0.912,Police escort priority active - rolling signal clearance along corridor
EMG350487,2025-01-16 09:48:22,Mysore_Rd,Ambulance,4,3,1.92,Weekday,False,Clear,False,0.0,False,False,0.835,28.7,317.9,124.5,0.204,0.471,0.856,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350488,2025-08-29 11:45:46,Sarjapur_Rd,Ambulance,4,3,2.34,Weekday,False,Fog,False,0.0,False,True,0.204,50.1,159.9,46.2,0.184,0.425,0.947,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350489,2025-03-14 21:15:34,South_Loop,Police Escort,5,5,2.53,Weekday,True,Clear,False,0.0,False,True,0.516,48.8,196.9,202.9,0.221,0.511,0.909,Police escort priority active - rolling signal clearance along corridor
EMG350490,2025-04-22 09:35:22,Old_Airport_Rd,Ambulance,5,4,2.97,Weekday,False,Rain,True,14.6,False,True,1.0,50.6,215.8,140.3,0.276,0.637,0.924,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350491,2025-09-27 09:30:53,Mysore_Rd,Police Escort,4,3,1.38,Weekend,False,Clear,False,0.0,False,True,0.689,40.7,123.2,142.2,0.117,0.27,0.959,Police escort priority active - rolling signal clearance along corridor
EMG350492,2025-01-03 09:19:55,Hosur_Rd,Ambulance,2,2,0.95,Weekday,False,Clear,False,0.0,False,True,0.976,42.6,82.8,95.3,0.082,0.189,0.977,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350493,2025-09-12 17:58:59,Old_Airport_Rd,Ambulance,5,5,2.46,Weekday,False,Rain,True,21.8,False,True,1.0,39.3,237.0,216.2,0.213,0.493,0.911,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350494,2025-09-24 13:29:28,South_Loop,Ambulance,5,5,3.49,Weekday,False,Heavy Rain,True,42.4,False,True,0.51,53.6,229.4,167.4,0.308,0.711,0.881,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350495,2025-09-29 18:00:01,Sarjapur_Rd,Ambulance,4,4,2.78,Weekday,False,Clear,False,0.0,False,True,0.986,52.5,182.1,130.7,0.256,0.592,0.954,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350496,2026-03-01 15:13:46,Mysore_Rd,Ambulance,4,3,2.44,Weekend,False,Clear,False,0.0,False,True,0.198,52.8,169.3,62.1,0.231,0.534,0.955,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350497,2026-03-07 18:33:49,Hosur_Rd,Ambulance,2,1,1.18,Weekend,False,Clear,False,0.0,False,True,0.686,54.1,77.9,69.7,0.105,0.241,0.961,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350498,2025-08-15 21:33:54,Mysore_Rd,Police Escort,4,3,1.63,Weekday,True,Rain,True,22.7,False,True,0.699,41.4,143.4,107.7,0.146,0.338,0.874,Police escort priority active - rolling signal clearance along corridor
EMG350499,2025-03-23 07:27:06,Hosur_Rd,Ambulance,2,1,1.49,Weekend,False,Clear,False,0.0,False,True,0.449,40.0,133.8,56.5,0.127,0.294,0.976,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350500,2025-12-19 08:33:46,ORR_North,Fire Truck,4,4,2.61,Weekday,False,Clear,False,0.0,False,True,0.946,46.5,201.0,174.1,0.236,0.546,0.943,Fire truck priority active - full corridor signal preemption engaged
EMG350501,2025-11-10 07:36:08,Hosur_Rd,Ambulance,2,2,1.35,Weekday,False,Clear,False,0.0,False,True,0.623,48.4,98.4,100.4,0.126,0.292,0.956,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350502,2025-11-12 11:09:53,Mysore_Rd,Police Escort,4,3,2.21,Weekday,False,Clear,False,0.0,False,True,0.317,47.0,158.1,58.7,0.195,0.452,0.965,Police escort priority active - rolling signal clearance along corridor
EMG350503,2026-04-13 21:21:45,Tumkur_Rd,Ambulance,3,2,2.04,Weekday,False,Clear,False,0.0,False,True,0.28,44.4,168.9,52.8,0.185,0.428,0.968,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350504,2025-03-04 15:32:44,Old_Airport_Rd,Police Escort,5,5,3.83,Weekday,False,Fog,False,0.0,False,True,0.279,58.4,239.5,106.4,0.325,0.75,0.972,Police escort priority active - rolling signal clearance along corridor
EMG350505,2026-06-01 12:47:24,ORR_East,Ambulance,4,3,2.63,Weekday,False,Rain,True,12.7,False,True,0.302,49.2,198.8,64.7,0.239,0.552,0.922,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350506,2025-04-11 06:09:33,ORR_North,Police Escort,4,3,1.82,Weekday,False,Clear,False,0.0,False,True,0.208,49.2,133.7,44.4,0.141,0.325,0.959,Police escort priority active - rolling signal clearance along corridor
EMG350507,2025-03-25 19:29:33,Sarjapur_Rd,Ambulance,4,3,2.28,Weekday,False,Light Rain,True,1.9,False,True,1.0,40.6,205.5,146.5,0.22,0.507,0.939,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350508,2026-03-25 19:43:14,Old_Airport_Rd,Police Escort,5,4,2.28,Weekday,False,Clear,False,0.0,False,True,0.799,47.0,188.8,149.6,0.193,0.445,0.989,Police escort priority active - rolling signal clearance along corridor
EMG350509,2025-08-23 16:00:47,South_Loop,Ambulance,5,5,2.55,Weekend,False,Clear,False,0.0,False,True,0.232,51.7,181.6,88.8,0.221,0.51,0.982,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350510,2025-09-16 05:20:43,Tumkur_Rd,Police Escort,3,3,1.38,Weekday,False,Clear,False,0.0,False,True,0.229,39.3,125.6,77.1,0.111,0.257,0.952,Police escort priority active - rolling signal clearance along corridor
EMG350511,2026-01-09 09:38:20,South_Loop,Fire Truck,5,4,2.46,Weekday,False,Clear,False,0.0,False,True,0.844,39.8,207.4,94.5,0.213,0.491,0.959,Fire truck priority active - full corridor signal preemption engaged
EMG350512,2026-04-15 16:18:56,Hosur_Rd,Police Escort,2,1,1.3,Weekday,True,Clear,False,0.0,False,True,0.724,41.1,106.6,67.4,0.122,0.282,0.951,Police escort priority active - rolling signal clearance along corridor
EMG350513,2025-07-30 21:56:46,ORR_East,Fire Truck,4,3,2.14,Weekday,False,Clear,False,0.0,False,False,0.228,53.0,175.3,62.3,0.175,0.404,0.844,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350514,2026-04-29 18:03:36,ORR_East,Ambulance,4,4,2.44,Weekday,False,Heavy Rain,True,43.5,False,True,1.0,42.7,199.6,233.5,0.223,0.515,0.899,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350515,2025-02-14 14:04:17,Sarjapur_Rd,Police Escort,4,4,1.28,Weekday,False,Clear,False,0.0,False,True,0.184,44.2,103.9,77.3,0.12,0.278,0.972,Police escort priority active - rolling signal clearance along corridor
EMG350516,2025-05-04 13:50:08,Hosur_Rd,Ambulance,2,2,0.92,Weekend,False,Clear,False,0.0,False,True,0.052,46.0,71.9,31.4,0.066,0.153,0.952,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350517,2025-02-05 10:55:25,Central_Loop,Ambulance,6,5,2.5,Weekday,False,Clear,False,0.0,False,True,0.391,38.0,239.2,78.9,0.226,0.521,0.976,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350518,2025-07-18 14:35:46,Mysore_Rd,Ambulance,4,4,2.09,Weekday,False,Clear,False,0.0,False,True,0.204,45.8,174.1,94.4,0.199,0.46,0.975,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350519,2025-04-26 16:28:42,Old_Airport_Rd,Police Escort,5,5,3.62,Weekend,False,Clear,False,0.0,False,True,0.422,55.0,211.0,121.5,0.335,0.775,0.982,Police escort priority active - rolling signal clearance along corridor
EMG350520,2025-12-25 16:57:17,Mysore_Rd,Ambulance,4,4,1.72,Weekday,True,Clear,False,0.0,False,True,0.974,42.7,145.0,185.6,0.135,0.311,0.926,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350521,2026-06-01 12:00:54,ORR_East,Ambulance,4,4,2.1,Weekday,False,Clear,False,0.0,False,True,0.237,50.8,158.7,106.0,0.197,0.455,0.959,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350522,2026-05-15 19:43:10,Mysore_Rd,Police Escort,4,4,2.29,Weekday,False,Heavy Rain,True,27.9,False,True,1.0,46.0,188.9,154.5,0.206,0.477,0.92,Police escort priority active - rolling signal clearance along corridor
EMG350523,2025-12-22 18:13:22,Sarjapur_Rd,Fire Truck,4,3,0.89,Weekday,False,Clear,False,0.0,False,True,0.991,49.6,64.0,156.3,0.072,0.166,0.963,Fire truck priority active - full corridor signal preemption engaged
EMG350524,2026-05-17 15:23:01,South_Loop,Police Escort,5,4,2.71,Weekend,False,Clear,False,0.0,False,True,0.213,44.3,236.9,33.9,0.243,0.561,0.95,Police escort priority active - rolling signal clearance along corridor
EMG350525,2025-08-26 18:41:47,ORR_North,Ambulance,4,3,2.09,Weekday,False,Clear,False,0.0,False,True,0.976,48.8,161.0,131.5,0.209,0.483,0.951,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350526,2025-03-04 15:51:17,Tumkur_Rd,Police Escort,3,3,1.58,Weekday,False,Clear,False,0.0,False,True,0.351,43.9,125.4,75.7,0.135,0.312,0.977,Police escort priority active - rolling signal clearance along corridor
EMG350527,2025-06-02 14:52:14,Sarjapur_Rd,Ambulance,4,4,1.99,Weekday,False,Clear,False,0.0,False,True,0.231,51.3,141.5,74.1,0.16,0.369,0.961,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350528,2025-11-14 07:22:13,Mysore_Rd,Ambulance,4,4,2.93,Weekday,False,Clear,False,0.0,False,True,0.466,53.8,197.2,80.8,0.265,0.613,0.984,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350529,2026-05-24 22:11:24,South_Loop,Ambulance,5,5,3.07,Weekend,False,Rain,True,9.0,False,True,0.282,52.2,211.7,96.6,0.278,0.642,0.913,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350530,2025-10-29 15:25:05,Hosur_Rd,Police Escort,2,2,1.06,Weekday,False,Clear,False,0.0,False,True,0.229,43.1,86.9,47.8,0.098,0.227,0.961,Police escort priority active - rolling signal clearance along corridor
EMG350531,2026-06-27 12:06:53,Old_Airport_Rd,Fire Truck,5,4,0.63,Weekend,False,Clear,False,0.0,False,True,0.139,43.5,55.0,67.9,0.057,0.132,0.964,Fire truck priority active - full corridor signal preemption engaged
EMG350532,2026-06-28 13:37:06,Central_Loop,Police Escort,6,5,3.38,Weekend,False,Clear,False,0.0,True,True,0.488,48.0,258.6,125.5,0.289,0.666,0.799,Police escort priority active - rolling signal clearance along corridor
EMG350533,2025-11-09 12:42:26,Sarjapur_Rd,Ambulance,4,3,2.37,Weekend,False,Clear,False,0.0,False,True,0.119,51.5,166.2,59.4,0.211,0.487,0.935,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350534,2026-01-22 10:11:42,Tumkur_Rd,Fire Truck,3,3,1.58,Weekday,False,Light Rain,True,6.1,False,True,0.772,41.2,136.0,150.1,0.151,0.348,0.93,Fire truck priority active - full corridor signal preemption engaged
EMG350535,2025-09-19 21:11:24,Tumkur_Rd,Ambulance,3,2,1.5,Weekday,False,Clear,False,0.0,False,True,0.429,39.0,135.5,59.0,0.131,0.303,0.955,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350536,2025-04-01 05:36:33,South_Loop,Police Escort,5,4,2.35,Weekday,False,Clear,False,0.0,False,True,0.166,45.8,199.7,41.3,0.192,0.444,0.955,Police escort priority active - rolling signal clearance along corridor
EMG350537,2026-01-18 15:50:28,Old_Airport_Rd,Police Escort,5,5,3.23,Weekend,False,Clear,False,0.0,False,True,0.289,47.4,237.7,101.4,0.283,0.654,0.969,Police escort priority active - rolling signal clearance along corridor
EMG350538,2026-02-15 10:33:05,Old_Airport_Rd,Ambulance,5,4,2.17,Weekend,False,Fog,False,0.0,False,True,0.535,53.2,139.0,119.3,0.191,0.44,0.957,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350539,2025-02-19 09:15:10,South_Loop,Police Escort,5,4,2.07,Weekday,False,Clear,False,0.0,False,True,1.0,40.2,170.2,239.2,0.192,0.444,0.936,Police escort priority active - rolling signal clearance along corridor
EMG350540,2025-01-27 16:02:45,Hosur_Rd,Ambulance,2,1,1.1,Weekday,True,Clear,False,0.0,False,True,0.527,41.5,88.8,50.8,0.095,0.219,0.889,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350541,2026-03-09 23:23:28,Sarjapur_Rd,Ambulance,4,4,1.98,Weekday,False,Clear,False,0.0,False,True,0.153,47.4,144.7,75.7,0.148,0.342,0.941,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350542,2025-07-17 08:09:06,Tumkur_Rd,Ambulance,3,3,1.87,Weekday,False,Light Rain,True,4.4,False,True,0.99,55.2,130.3,154.8,0.175,0.405,0.882,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350543,2026-01-04 08:31:56,Central_Loop,Fire Truck,6,6,3.81,Weekend,False,Clear,False,0.0,False,True,0.631,46.2,295.5,176.9,0.333,0.768,0.976,Fire truck priority active - full corridor signal preemption engaged
EMG350544,2025-10-06 08:17:34,Tumkur_Rd,Fire Truck,3,3,1.76,Weekday,False,Light Rain,True,1.8,False,True,0.947,44.0,149.4,148.0,0.154,0.357,0.932,Fire truck priority active - full corridor signal preemption engaged
